t,id,x,y,r
19.74,57,6.45367,10.3566,0.304003
19.75,57,6.46116,10.3589,0.304003
19.76,57,6.46882,10.3612,0.304003
19.77,57,6.47666,10.3636,0.304003
19.78,57,6.48468,10.366,0.304003
19.79,57,6.49288,10.3685,0.304003
19.8,57,6.50125,10.371,0.304003
19.81,57,6.5098,10.3735,0.304003
19.82,57,6.51852,10.3761,0.304003
19.83,57,6.52742,10.3787,0.304003
19.84,57,6.53649,10.3813,0.304003
19.85,57,6.54574,10.384,0.304003
19.86,57,6.55516,10.3866,0.304003
19.87,57,6.56475,10.3893,0.304003
19.88,57,6.57451,10.392,0.304003
19.89,57,6.58443,10.3947,0.304003
19.9,57,6.59452,10.3974,0.304003
19.91,57,6.60477,10.4001,0.304003
19.92,57,6.61518,10.4028,0.304003
19.93,57,6.62574,10.4055,0.304003
19.94,57,6.63647,10.4082,0.304003
19.95,57,6.64734,10.4109,0.304003
19.96,57,6.65836,10.4136,0.304003
19.97,57,6.66953,10.4162,0.304003
19.98,57,6.68083,10.4189,0.304003
19.99,57,6.69227,10.4216,0.304003
0,58,-3.10294,9.53647,0.192236
0.01,58,-3.10215,9.53649,0.192236
0.02,58,-3.10097,9.53651,0.192236
0.03,58,-3.09942,9.53654,0.192236
0.04,58,-3.0975,9.53658,0.192236
0.05,58,-3.09522,9.53663,0.192236
0.06,58,-3.09258,9.53668,0.192236
0.07,58,-3.08959,9.53674,0.192236
0.08,58,-3.08627,9.53681,0.192236
0.09,58,-3.08261,9.53688,0.192236
0.1,58,-3.07863,9.53696,0.192236
0.11,58,-3.07432,9.53705,0.192236
0.12,58,-3.0697,9.53714,0.192236
0.13,58,-3.06477,9.53724,0.192236
0.14,58,-3.05955,9.53734,0.192236
0.15,58,-3.05402,9.53745,0.192236
0.16,58,-3.04821,9.53757,0.192236
0.17,58,-3.04211,9.53769,0.192236
0.18,58,-3.03574,9.53782,0.192236
0.19,58,-3.02909,9.53795,0.192236
0.2,58,-3.02218,9.53809,0.192236
0.21,58,-3.015,9.53824,0.192236
0.22,58,-3.00757,9.53838,0.192236
0.23,58,-2.99988,9.53854,0.192236
0.24,58,-2.99195,9.5387,0.192236
0.25,58,-2.98378,9.53886,0.192236
0.26,58,-2.97537,9.53903,0.192236
0.27,58,-2.96673,9.5392,0.192236
0.28,58,-2.95787,9.53938,0.192236
0.29,58,-2.94878,9.53956,0.192236
0.3,58,-2.93947,9.53975,0.192236
0.31,58,-2.92995,9.53994,0.192236
0.32,58,-2.92022,9.54014,0.192236
0.33,58,-2.91028,9.54034,0.192236
0.34,58,-2.90014,9.54054,0.192236
0.35,58,-2.88981,9.54075,0.192236
0.36,58,-2.87928,9.54096,0.192236
0.37,58,-2.86856,9.54117,0.192236
0.38,58,-2.85766,9.54139,0.192236
0.39,58,-2.84657,9.54161,0.192236
0.4,58,-2.83531,9.54184,0.192236
0.41,58,-2.82387,9.54207,0.192236
0.42,58,-2.81226,9.5423,0.192236
0.43,58,-2.80048,9.54254,0.192236
0.44,58,-2.78854,9.54278,0.192236
0.45,58,-2.77644,9.54302,0.192236
0.46,58,-2.76418,9.54327,0.192236
0.47,58,-2.75176,9.54351,0.192236
0.48,58,-2.73919,9.54377,0.192236
0.49,58,-2.72648,9.54402,0.192236
0.5,58,-2.71362,9.54428,0.192236
0.51,58,-2.70061,9.54454,0.192236
0.52,58,-2.68747,9.5448,0.192236
0.53,58,-2.67419,9.54507,0.192236
0.54,58,-2.66077,9.54534,0.192236
0.55,58,-2.64722,9.54561,0.192236
0.56,58,-2.63355,9.54589,0.192236
0.57,58,-2.61974,9.54616,0.192236
0.58,58,-2.60582,9.54644,0.192236
0.59,58,-2.59177,9.54672,0.192236
0.6,58,-2.5776,9.54701,0.192236
0.61,58,-2.56332,9.54729,0.192236
0.62,58,-2.54892,9.54758,0.192236
0.63,58,-2.53441,9.54787,0.192236
0.64,58,-2.51979,9.54817,0.192236
0.65,58,-2.50506,9.54846,0.192236
0.66,58,-2.49023,9.54876,0.192236
0.67,58,-2.47529,9.54906,0.192236
0.68,58,-2.46026,9.54936,0.192236
0.69,58,-2.44512,9.54966,0.192236
0.7,58,-2.42989,9.54997,0.192236
0.71,58,-2.41456,9.55028,0.192236
0.72,58,-2.39913,9.55059,0.192236
0.73,58,-2.38362,9.5509,0.192236
0.74,58,-2.36802,9.55121,0.192236
0.75,58,-2.35232,9.55153,0.192236
0.76,58,-2.33655,9.55184,0.192236
0.77,58,-2.32068,9.55216,0.192236
0.78,58,-2.30474,9.55248,0.192236
0.79,58,-2.28871,9.5528,0.192236
0.8,58,-2.27261,9.55312,0.192236
0.81,58,-2.25642,9.55345,0.192236
0.82,58,-2.24016,9.55377,0.192236
0.83,58,-2.22383,9.5541,0.192236
0.84,58,-2.20742,9.55443,0.192236
0.85,58,-2.19094,9.55476,0.192236
0.86,58,-2.17439,9.55509,0.192236
0.87,58,-2.15777,9.55543,0.192236
0.88,58,-2.14108,9.55576,0.192236
0.89,58,-2.12433,9.5561,0.192236
0.9,58,-2.10751,9.55643,0.192236
0.91,58,-2.09063,9.55677,0.192236
0.92,58,-2.07369,9.55711,0.192236
0.93,58,-2.05668,9.55745,0.192236
0.94,58,-2.03962,9.5578,0.192236
0.95,58,-2.02249,9.55814,0.192236
0.96,58,-2.00531,9.55848,0.192236
0.97,58,-1.98808,9.55883,0.192236
0.98,58,-1.97078,9.55918,0.192236
0.99,58,-1.95344,9.55952,0.192236
1,58,-1.93604,9.55987,0.192236
1.01,58,-1.91858,9.56022,0.192236
1.02,58,-1.90108,9.56057,0.192236
1.03,58,-1.88353,9.56093,0.192236
1.04,58,-1.86593,9.56128,0.192236
1.05,58,-1.84828,9.56163,0.192236
1.06,58,-1.83058,9.56199,0.192236
1.07,58,-1.81284,9.56234,0.192236
1.08,58,-1.79505,9.5627,0.192236
1.09,58,-1.77722,9.56306,0.192236
1.1,58,-1.75934,9.56342,0.192236
1.11,58,-1.74142,9.56378,0.192236
1.12,58,-1.72347,9.56414,0.192236
1.13,58,-1.70547,9.5645,0.192236
1.14,58,-1.68742,9.56486,0.192236
1.15,58,-1.66935,9.56522,0.192236
1.16,58,-1.65123,9.56558,0.192236
1.17,58,-1.63307,9.56595,0.192236
1.18,58,-1.61488,9.56631,0.192236
1.19,58,-1.59665,9.56668,0.192236
1.2,58,-1.57839,9.56704,0.192236
1.21,58,-1.56009,9.56741,0.192236
1.22,58,-1.54176,9.56778,0.192236
1.23,58,-1.52339,9.56815,0.192236
1.24,58,-1.50499,9.56852,0.192236
1.25,58,-1.48656,9.56889,0.192236
1.26,58,-1.4681,9.56926,0.192236
1.27,58,-1.44961,9.56963,0.192236
1.28,58,-1.43108,9.57,0.192236
1.29,58,-1.41253,9.57037,0.192236
1.3,58,-1.39395,9.57074,0.192236
1.31,58,-1.37534,9.57112,0.192236
1.32,58,-1.3567,9.57149,0.192236
1.33,58,-1.33804,9.57186,0.192236
1.34,58,-1.31935,9.57224,0.192236
1.35,58,-1.30063,9.57261,0.192236
1.36,58,-1.28188,9.57299,0.192236
1.37,58,-1.26312,9.57337,0.192236
1.38,58,-1.24432,9.57374,0.192236
1.39,58,-1.22551,9.57412,0.192236
1.4,58,-1.20667,9.5745,0.192236
1.41,58,-1.1878,9.57488,0.192236
1.42,58,-1.16891,9.57525,0.192236
1.43,58,-1.15001,9.57563,0.192236
1.44,58,-1.13107,9.57601,0.192236
1.45,58,-1.11212,9.57639,0.192236
1.46,58,-1.09315,9.57677,0.192236
1.47,58,-1.07416,9.57715,0.192236
1.48,58,-1.05514,9.57754,0.192236
1.49,58,-1.03611,9.57792,0.192236
1.5,58,-1.01706,9.5783,0.192236
1.51,58,-0.997984,9.57868,0.192236
1.52,58,-0.978894,9.57906,0.192236
1.53,58,-0.959785,9.57945,0.192236
1.54,58,-0.940659,9.57983,0.192236
1.55,58,-0.921515,9.58021,0.192236
1.56,58,-0.902355,9.5806,0.192236
1.57,58,-0.883177,9.58098,0.192236
1.58,58,-0.863983,9.58137,0.192236
1.59,58,-0.844773,9.58175,0.192236
1.6,58,-0.825547,9.58214,0.192236
1.61,58,-0.806305,9.58252,0.192236
1.62,58,-0.787049,9.58291,0.192236
1.63,58,-0.767777,9.5833,0.192236
1.64,58,-0.748491,9.58368,0.192236
1.65,58,-0.729191,9.58407,0.192236
1.66,58,-0.709877,9.58446,0.192236
1.67,58,-0.690549,9.58484,0.192236
1.68,58,-0.671207,9.58523,0.192236
1.69,58,-0.651853,9.58562,0.192236
1.7,58,-0.632485,9.58601,0.192236
1.71,58,-0.613105,9.5864,0.192236
1.72,58,-0.593713,9.58679,0.192236
1.73,58,-0.574308,9.58718,0.192236
1.74,58,-0.554891,9.58756,0.192236
1.75,58,-0.535463,9.58795,0.192236
1.76,58,-0.516024,9.58834,0.192236
1.77,58,-0.496573,9.58873,0.192236
1.78,58,-0.477111,9.58912,0.192236
1.79,58,-0.457638,9.58951,0.192236
1.8,58,-0.438155,9.5899,0.192236
1.81,58,-0.418662,9.5903,0.192236
1.82,58,-0.399158,9.59069,0.192236
1.83,58,-0.379644,9.59108,0.192236
1.84,58,-0.360121,9.59147,0.192236
1.85,58,-0.340588,9.59186,0.192236
1.86,58,-0.321046,9.59225,0.192236
1.87,58,-0.301495,9.59264,0.192236
1.88,58,-0.281935,9.59304,0.192236
1.89,58,-0.262366,9.59343,0.192236
1.9,58,-0.242788,9.59382,0.192236
1.91,58,-0.223202,9.59421,0.192236
1.92,58,-0.203608,9.59461,0.192236
1.93,58,-0.184005,9.595,0.192236
1.94,58,-0.164395,9.59539,0.192236
1.95,58,-0.144776,9.59579,0.192236
1.96,58,-0.125151,9.59618,0.192236
1.97,58,-0.105517,9.59657,0.192236
1.98,58,-0.0858766,9.59697,0.192236
1.99,58,-0.0662288,9.59736,0.192236
2,58,-0.0465739,9.59775,0.192236
2.01,58,-0.0269122,9.59815,0.192236
2.02,58,-0.00724361,9.59854,0.192236
2.03,58,0.0124316,9.59894,0.192236
2.04,58,0.0321132,9.59933,0.192236
2.05,58,0.0518012,9.59973,0.192236
2.06,58,0.0714955,9.60012,0.192236
2.07,58,0.0911959,9.60052,0.192236
2.08,58,0.110902,9.60091,0.192236
2.09,58,0.130614,9.60131,0.192236
2.1,58,0.150332,9.6017,0.192236
2.11,58,0.170056,9.6021,0.192236
2.12,58,0.189785,9.60249,0.192236
2.13,58,0.20952,9.60289,0.192236
2.14,58,0.229259,9.60328,0.192236
2.15,58,0.249004,9.60368,0.192236
2.16,58,0.268755,9.60407,0.192236
2.17,58,0.28851,9.60447,0.192236
2.18,58,0.30827,9.60487,0.192236
2.19,58,0.328035,9.60526,0.192236
2.2,58,0.347804,9.60566,0.192236
2.21,58,0.367578,9.60605,0.192236
2.22,58,0.387357,9.60645,0.192236
2.23,58,0.40714,9.60685,0.192236
2.24,58,0.426927,9.60724,0.192236
2.25,58,0.446719,9.60764,0.192236
2.26,58,0.466515,9.60804,0.192236
2.27,58,0.486315,9.60843,0.192236
2.28,58,0.506119,9.60883,0.192236
2.29,58,0.525927,9.60923,0.192236
2.3,58,0.545738,9.60963,0.192236
2.31,58,0.565554,9.61002,0.192236
2.32,58,0.585373,9.61042,0.192236
2.33,58,0.605196,9.61082,0.192236
2.34,58,0.625022,9.61121,0.192236
2.35,58,0.644852,9.61161,0.192236
2.36,58,0.664685,9.61201,0.192236
2.37,58,0.684522,9.61241,0.192236
2.38,58,0.704361,9.6128,0.192236
2.39,58,0.724204,9.6132,0.192236
2.4,58,0.74405,9.6136,0.192236
2.41,58,0.7639,9.614,0.192236
2.42,58,0.783752,9.6144,0.192236
2.43,58,0.803607,9.61479,0.192236
2.44,58,0.823465,9.61519,0.192236
2.45,58,0.843326,9.61559,0.192236
2.46,58,0.86319,9.61599,0.192236
2.47,58,0.883056,9.61639,0.192236
2.48,58,0.902925,9.61678,0.192236
2.49,58,0.922797,9.61718,0.192236
2.5,58,0.942672,9.61758,0.192236
2.51,58,0.962548,9.61798,0.192236
2.52,58,0.982428,9.61838,0.192236
2.53,58,1.00231,9.61878,0.192236
2.54,58,1.02219,9.61917,0.192236
2.55,58,1.04208,9.61957,0.192236
2.56,58,1.06197,9.61997,0.192236
2.57,58,1.08186,9.62037,0.192236
2.58,58,1.10175,9.62077,0.192236
2.59,58,1.12165,9.62117,0.192236
2.6,58,1.14155,9.62157,0.192236
2.61,58,1.16144,9.62196,0.192236
2.62,58,1.18135,9.62236,0.192236
2.63,58,1.20125,9.62276,0.192236
2.64,58,1.22115,9.62316,0.192236
2.65,58,1.24106,9.62356,0.192236
2.66,58,1.26097,9.62396,0.192236
2.67,58,1.28088,9.62436,0.192236
2.68,58,1.30079,9.62476,0.192236
2.69,58,1.32071,9.62516,0.192236
2.7,58,1.34063,9.62555,0.192236
2.71,58,1.36054,9.62595,0.192236
2.72,58,1.38046,9.62635,0.192236
2.73,58,1.40038,9.62675,0.192236
2.74,58,1.42031,9.62715,0.192236
2.75,58,1.44023,9.62755,0.192236
2.76,58,1.46016,9.62795,0.192236
2.77,58,1.48008,9.62835,0.192236
2.78,58,1.50001,9.62875,0.192236
2.79,58,1.51994,9.62915,0.192236
2.8,58,1.53987,9.62955,0.192236
2.81,58,1.55981,9.62995,0.192236
2.82,58,1.57974,9.63035,0.192236
2.83,58,1.59968,9.63074,0.192236
2.84,58,1.61961,9.63114,0.192236
2.85,58,1.63955,9.63154,0.192236
2.86,58,1.65949,9.63194,0.192236
2.87,58,1.67943,9.63234,0.192236
2.88,58,1.69937,9.63274,0.192236
2.89,58,1.71932,9.63314,0.192236
2.9,58,1.73926,9.63354,0.192236
2.91,58,1.75921,9.63394,0.192236
2.92,58,1.77915,9.63434,0.192236
2.93,58,1.7991,9.63474,0.192236
2.94,58,1.81905,9.63514,0.192236
2.95,58,1.839,9.63554,0.192236
2.96,58,1.85895,9.63594,0.192236
2.97,58,1.8789,9.63634,0.192236
2.98,58,1.89885,9.63674,0.192236
2.99,58,1.91881,9.63714,0.192236
3,58,1.93876,9.63754,0.192236
3.01,58,1.95872,9.63794,0.192236
3.02,58,1.97867,9.63834,0.192236
3.03,58,1.99863,9.63874,0.192236
3.04,58,2.01859,9.63914,0.192236
3.05,58,2.03855,9.63954,0.192236
3.06,58,2.0585,9.63994,0.192236
3.07,58,2.07847,9.64034,0.192236
3.08,58,2.09843,9.64074,0.192236
3.09,58,2.11839,9.64114,0.192236
3.1,58,2.13835,9.64154,0.192236
3.11,58,2.15832,9.64194,0.192236
3.12,58,2.17828,9.64234,0.192236
3.13,58,2.19824,9.64274,0.192236
3.14,58,2.21821,9.64314,0.192236
3.15,58,2.23818,9.64354,0.192236
3.16,58,2.25814,9.64394,0.192236
3.17,58,2.27811,9.64434,0.192236
3.18,58,2.29808,9.64474,0.192236
3.19,58,2.31805,9.64514,0.192236
3.2,58,2.33802,9.64554,0.192236
3.21,58,2.35799,9.64594,0.192236
3.22,58,2.37796,9.64634,0.192236
3.23,58,2.39793,9.64674,0.192236
3.24,58,2.4179,9.64714,0.192236
3.25,58,2.43788,9.64754,0.192236
3.26,58,2.45785,9.64794,0.192236
3.27,58,2.47782,9.64834,0.192236
3.28,58,2.4978,9.64874,0.192236
3.29,58,2.51777,9.64914,0.192236
3.3,58,2.53775,9.64954,0.192236
3.31,58,2.55772,9.64994,0.192236
3.32,58,2.5777,9.65034,0.192236
3.33,58,2.59768,9.65074,0.192236
3.34,58,2.61765,9.65114,0.192236
3.35,58,2.63763,9.65154,0.192236
3.36,58,2.65761,9.65194,0.192236
3.37,58,2.67759,9.65234,0.192236
3.38,58,2.69757,9.65274,0.192236
3.39,58,2.71755,9.65314,0.192236
3.4,58,2.73753,9.65354,0.192236
3.41,58,2.75751,9.65394,0.192236
3.42,58,2.77749,9.65434,0.192236
3.43,58,2.79747,9.65474,0.192236
3.44,58,2.81745,9.65514,0.192236
3.45,58,2.83743,9.65554,0.192236
3.46,58,2.85741,9.65594,0.192236
3.47,58,2.8774,9.65634,0.192236
3.48,58,2.89738,9.65674,0.192236
3.49,58,2.91736,9.65714,0.192236
3.5,58,2.93735,9.65754,0.192236
3.51,58,2.95733,9.65794,0.192236
3.52,58,2.97731,9.65834,0.192236
3.53,58,2.9973,9.65874,0.192236
3.54,58,3.01728,9.65914,0.192236
3.55,58,3.03727,9.65954,0.192236
3.56,58,3.05725,9.65994,0.192236
3.57,58,3.07724,9.66034,0.192236
3.58,58,3.09723,9.66074,0.192236
3.59,58,3.11721,9.66114,0.192236
3.6,58,3.1372,9.66154,0.192236
3.61,58,3.15719,9.66194,0.192236
3.62,58,3.17717,9.66234,0.192236
3.63,58,3.19716,9.66274,0.192236
3.64,58,3.21715,9.66314,0.192236
3.65,58,3.23714,9.66354,0.192236
3.66,58,3.25713,9.66394,0.192236
3.67,58,3.27711,9.66434,0.192236
3.68,58,3.2971,9.66474,0.192236
3.69,58,3.31709,9.66514,0.192236
3.7,58,3.33708,9.66554,0.192236
3.71,58,3.35707,9.66594,0.192236
3.72,58,3.37706,9.66634,0.192236
3.73,58,3.39705,9.66674,0.192236
3.74,58,3.41704,9.66714,0.192236
3.75,58,3.43703,9.66754,0.192236
3.76,58,3.45702,9.66794,0.192236
3.77,58,3.47701,9.66834,0.192236
3.78,58,3.497,9.66874,0.192236
3.79,58,3.51699,9.66914,0.192236
3.8,58,3.53699,9.66954,0.192236
3.81,58,3.55698,9.66994,0.192236
3.82,58,3.57697,9.67034,0.192236
3.83,58,3.59696,9.67074,0.192236
3.84,58,3.61695,9.67114,0.192236
3.85,58,3.63695,9.67154,0.192236
3.86,58,3.65694,9.67194,0.192236
3.87,58,3.67693,9.67234,0.192236
3.88,58,3.69692,9.67274,0.192236
3.89,58,3.71692,9.67314,0.192236
3.9,58,3.73691,9.67354,0.192236
3.91,58,3.7569,9.67394,0.192236
3.92,58,3.7769,9.67434,0.192236
3.93,58,3.79689,9.67474,0.192236
3.94,58,3.81688,9.67514,0.192236
3.95,58,3.83688,9.67554,0.192236
3.96,58,3.85687,9.67594,0.192236
3.97,58,3.87687,9.67634,0.192236
3.98,58,3.89686,9.67674,0.192236
3.99,58,3.91685,9.67714,0.192236
4,58,3.93685,9.67754,0.192236
4.01,58,3.95684,9.67794,0.192236
4.02,58,3.97684,9.67834,0.192236
4.03,58,3.99683,9.67874,0.192236
4.04,58,4.01683,9.67914,0.192236
4.05,58,4.03682,9.67954,0.192236
4.06,58,4.05682,9.67994,0.192236
4.07,58,4.07681,9.68034,0.192236
4.08,58,4.09681,9.68074,0.192236
4.09,58,4.1168,9.68114,0.192236
4.1,58,4.1368,9.68154,0.192236
4.11,58,4.1568,9.68194,0.192236
4.12,58,4.17679,9.68234,0.192236
4.13,58,4.19679,9.68274,0.192236
4.14,58,4.21678,9.68314,0.192236
4.15,58,4.23678,9.68354,0.192236
4.16,58,4.25678,9.68394,0.192236
4.17,58,4.27677,9.68434,0.192236
4.18,58,4.29677,9.68474,0.192236
4.19,58,4.31677,9.68514,0.192236
4.2,58,4.33676,9.68554,0.192236
4.21,58,4.35676,9.68594,0.192236
4.22,58,4.37676,9.68634,0.192236
4.23,58,4.39675,9.68674,0.192236
4.24,58,4.41675,9.68714,0.192236
4.25,58,4.43675,9.68754,0.192236
4.26,58,4.45674,9.68794,0.192236
4.27,58,4.47674,9.68834,0.192236
4.28,58,4.49674,9.68874,0.192236
4.29,58,4.51673,9.68914,0.192236
4.3,58,4.53673,9.68954,0.192236
4.31,58,4.55673,9.68994,0.192236
4.32,58,4.57673,9.69034,0.192236
4.33,58,4.59672,9.69074,0.192236
4.34,58,4.61672,9.69114,0.192236
4.35,58,4.63672,9.69153,0.192236
4.36,58,4.65672,9.69193,0.192236
4.37,58,4.67671,9.69233,0.192236
4.38,58,4.69671,9.69273,0.192236
4.39,58,4.71671,9.69313,0.192236
4.4,58,4.7367,9.69353,0.192236
4.41,58,4.7567,9.69393,0.192236
4.42,58,4.7767,9.69433,0.192236
4.43,58,4.7967,9.69473,0.192236
4.44,58,4.81669,9.69513,0.192236
4.45,58,4.83669,9.69553,0.192236
4.46,58,4.85668,9.69593,0.192236
4.47,58,4.87668,9.69632,0.192236
4.48,58,4.89667,9.69672,0.192236
4.49,58,4.91667,9.69712,0.192236
4.5,58,4.93666,9.69752,0.192236
4.51,58,4.95666,9.69792,0.192236
4.52,58,4.97665,9.69832,0.192236
4.53,58,4.99664,9.69872,0.192236
4.54,58,5.01663,9.69911,0.192236
4.55,58,5.03662,9.69951,0.192236
4.56,58,5.05661,9.69991,0.192236
4.57,58,5.07659,9.70031,0.192236
4.58,58,5.09657,9.70071,0.192236
4.59,58,5.11655,9.7011,0.192236
4.6,58,5.13653,9.7015,0.192236
4.61,58,5.15649,9.7019,0.192236
4.62,58,5.17645,9.70229,0.192236
4.63,58,5.1964,9.70269,0.192236
4.64,58,5.21634,9.70309,0.192236
4.65,58,5.23626,9.70348,0.192236
4.66,58,5.25616,9.70388,0.192236
4.67,58,5.27603,9.70427,0.192236
4.68,58,5.29586,9.70466,0.192236
4.69,58,5.31564,9.70505,0.192236
4.7,58,5.33535,9.70544,0.192236
4.71,58,5.35495,9.70583,0.192236
4.72,58,5.37443,9.70622,0.192236
4.73,58,5.39372,9.7066,0.192236
4.74,58,5.41277,9.70698,0.192236
4.75,58,5.43146,9.70737,0.192236
4.76,58,5.44968,9.70775,0.192236
4.77,58,5.46723,9.70814,0.192236
4.78,58,5.48387,9.70853,0.192236
4.79,58,5.4993,9.70895,0.192236
4.8,58,5.51318,9.70939,0.192236
4.81,58,5.52523,9.70986,0.192236
4.82,58,5.53493,9.71039,0.192236
4.83,58,5.54202,9.71098,0.192236
4.84,58,5.54619,9.71166,0.192236
4.85,58,5.54731,9.71242,0.192236
4.86,58,5.54514,9.71328,0.192236
4.87,58,5.53738,9.71433,0.192236
4.88,58,5.5258,9.7155,0.192236
4.89,58,5.51157,9.71675,0.192236
4.9,58,5.49567,9.71806,0.192236
4.91,58,5.47882,9.71939,0.192236
4.92,58,5.46135,9.72075,0.192236
4.93,58,5.44377,9.72211,0.192236
4.94,58,5.42624,9.72346,0.192236
4.95,58,5.409,9.7248,0.192236
4.96,58,5.39211,9.72612,0.192236
4.97,58,5.37569,9.72742,0.192236
4.98,58,5.35978,9.72869,0.192236
4.99,58,5.34443,9.72993,0.192236
5,58,5.32969,9.73113,0.192236
5.01,58,5.3156,9.73226,0.192236
5.02,58,5.30221,9.73332,0.192236
5.03,58,5.28961,9.73427,0.192236
5.04,58,5.27787,9.73506,0.192236
5.05,58,5.2671,9.73564,0.192236
5.06,58,5.25736,9.73596,0.192236
5.07,58,5.24881,9.73594,0.192236
5.08,58,5.2418,9.73531,0.192236
5.09,58,5.23643,9.73403,0.192236
5.1,58,5.23298,9.73188,0.192236
5.11,58,5.2321,9.72831,0.192236
5.12,58,5.23431,9.72294,0.192236
5.13,58,5.24024,9.71515,0.192236
5.14,58,5.24963,9.70504,0.192236
5.15,58,5.26193,9.69296,0.192236
5.16,58,5.27657,9.67939,0.192236
5.17,58,5.29304,9.66477,0.192236
5.18,58,5.31087,9.64944,0.192236
5.19,58,5.32969,9.63378,0.192236
5.2,58,5.34924,9.61799,0.192236
5.21,58,5.36928,9.60228,0.192236
5.22,58,5.38969,9.58677,0.192236
5.23,58,5.41038,9.57156,0.192236
5.24,58,5.43121,9.55672,0.192236
5.25,58,5.45219,9.54235,0.192236
5.26,58,5.47311,9.52835,0.192236
5.27,58,5.49387,9.5147,0.192236
5.28,58,5.51434,9.50135,0.192236
5.29,58,5.53439,9.48824,0.192236
5.3,58,5.55359,9.47503,0.192236
5.31,58,5.57166,9.46144,0.192236
5.32,58,5.58811,9.44705,0.192236
5.33,58,5.60271,9.43151,0.192236
5.34,58,5.61497,9.41418,0.192236
5.35,58,5.62506,9.39496,0.192236
5.36,58,5.63327,9.37378,0.192236
5.37,58,5.64032,9.35088,0.192236
5.38,58,5.64735,9.32698,0.192236
5.39,58,5.65564,9.30295,0.192236
5.4,58,5.66588,9.27915,0.192236
5.41,58,5.6794,9.25655,0.192236
5.42,58,5.69656,9.23522,0.192236
5.43,58,5.71765,9.21534,0.192236
5.44,58,5.7426,9.19699,0.192236
5.45,58,5.77077,9.17989,0.192236
5.46,58,5.80149,9.16371,0.192236
5.47,58,5.83395,9.14815,0.192236
5.48,58,5.86759,9.13301,0.192236
5.49,58,5.90194,9.11819,0.192236
5.5,58,5.93663,9.10366,0.192236
5.51,58,5.97139,9.0894,0.192236
5.52,58,6.00599,9.07539,0.192236
5.53,58,6.04018,9.06166,0.192236
5.54,58,6.07368,9.04824,0.192236
5.55,58,6.10616,9.03518,0.192236
5.56,58,6.13711,9.02257,0.192236
5.57,58,6.16593,9.01067,0.192236
5.58,58,6.19188,8.99974,0.192236
5.59,58,6.21423,8.99004,0.192236
5.6,58,6.23252,8.98182,0.192236
5.61,58,6.24679,8.97517,0.192236
5.62,58,6.25757,8.96997,0.192236
5.63,58,6.26435,8.9664,0.192236
5.64,58,6.2694,8.9637,0.192236
5.65,58,6.27342,8.96163,0.192236
5.66,58,6.27634,8.96019,0.192236
5.67,58,6.27905,8.959,0.192236
5.68,58,6.28154,8.95805,0.192236
5.69,58,6.28404,8.95724,0.192236
5.7,58,6.28678,8.95641,0.192236
5.71,58,6.28974,8.95554,0.192236
5.72,58,6.29302,8.95458,0.192236
5.73,58,6.29661,8.95346,0.192236
5.74,58,6.30053,8.95216,0.192236
5.75,58,6.3048,8.95056,0.192236
5.76,58,6.3095,8.94858,0.192236
5.77,58,6.31463,8.94616,0.192236
5.78,58,6.32015,8.94326,0.192236
5.79,58,6.32607,8.9398,0.192236
5.8,58,6.33254,8.93577,0.192236
5.81,58,6.33961,8.93123,0.192236
5.82,58,6.34732,8.92612,0.192236
5.83,58,6.35555,8.92044,0.192236
5.84,58,6.36447,8.91423,0.192236
5.85,58,6.37404,8.90757,0.192236
5.86,58,6.38424,8.90055,0.192236
5.87,58,6.39481,8.89333,0.192236
5.88,58,6.40585,8.886,0.192236
5.89,58,6.41725,8.8787,0.192236
5.9,58,6.42872,8.87172,0.192236
5.91,58,6.44025,8.86506,0.192236
5.92,58,6.45196,8.85877,0.192236
5.93,58,6.46346,8.85305,0.192236
5.94,58,6.47478,8.84754,0.192236
5.95,58,6.48548,8.84163,0.192236
5.96,58,6.49546,8.83516,0.192236
5.97,58,6.50331,8.82719,0.192236
5.98,58,6.50843,8.81776,0.192236
5.99,58,6.50935,8.80576,0.192236
6,58,6.50261,8.79067,0.192236
6.01,58,6.48726,8.77186,0.192236
6.02,58,6.46456,8.74992,0.192236
6.03,58,6.43711,8.7253,0.192236
6.04,58,6.40675,8.69877,0.192236
6.05,58,6.37494,8.67097,0.192236
6.06,58,6.34268,8.64251,0.192236
6.07,58,6.31082,8.61361,0.192236
6.08,58,6.27954,8.58468,0.192236
6.09,58,6.24911,8.55592,0.192236
6.1,58,6.21967,8.5274,0.192236
6.11,58,6.19137,8.49922,0.192236
6.12,58,6.16414,8.47146,0.192236
6.13,58,6.13804,8.44425,0.192236
6.14,58,6.11314,8.41767,0.192236
6.15,58,6.08937,8.3917,0.192236
6.16,58,6.06682,8.3664,0.192236
6.17,58,6.04565,8.34203,0.192236
6.18,58,6.02607,8.31868,0.192236
6.19,58,6.0084,8.29615,0.192236
6.2,58,5.99331,8.27499,0.192236
6.21,58,5.98126,8.25465,0.192236
6.22,58,5.97317,8.23574,0.192236
6.23,58,5.96972,8.21827,0.192236
6.24,58,5.97122,8.20173,0.192236
6.25,58,5.97558,8.18204,0.192236
6.26,58,5.98371,8.16059,0.192236
6.27,58,5.99235,8.13086,0.192236
6.28,58,6.00242,8.09582,0.192236
6.29,58,6.01326,8.05477,0.192236
6.3,58,6.02412,8.00461,0.192236
