t,id,x,y
3.09,1,7.12797,2.1
3.1,1,7.11699,2.1
3.11,1,7.10601,2.1
3.12,1,7.09503,2.1
3.13,1,7.08405,2.1
3.14,1,7.07307,2.1
3.15,1,7.06209,2.1
3.16,1,7.05111,2.1
3.17,1,7.04013,2.1
3.18,1,7.02914,2.1
3.19,1,7.01816,2.1
3.2,1,7.00718,2.1
3.21,1,6.99619,2.1
3.22,1,6.98521,2.1
3.23,1,6.97423,2.1
3.24,1,6.96324,2.1
3.25,1,6.95226,2.1
3.26,1,6.94127,2.1
3.27,1,6.93029,2.1
3.28,1,6.9193,2.1
3.29,1,6.90831,2.1
3.3,1,6.89733,2.1
3.31,1,6.88634,2.1
3.32,1,6.87535,2.1
3.33,1,6.86437,2.1
3.34,1,6.85338,2.1
3.35,1,6.84239,2.1
3.36,1,6.8314,2.1
3.37,1,6.82042,2.1
3.38,1,6.80943,2.1
3.39,1,6.79844,2.1
3.4,1,6.78745,2.1
3.41,1,6.77646,2.1
3.42,1,6.76547,2.1
3.43,1,6.75448,2.1
3.44,1,6.74349,2.1
3.45,1,6.7325,2.1
3.46,1,6.72151,2.1
3.47,1,6.71052,2.1
3.48,1,6.69953,2.1
3.49,1,6.68854,2.1
3.5,1,6.67755,2.1
3.51,1,6.66656,2.1
3.52,1,6.65557,2.1
3.53,1,6.64458,2.1
3.54,1,6.63359,2.1
3.55,1,6.62259,2.1
3.56,1,6.6116,2.1
3.57,1,6.60061,2.1
3.58,1,6.58962,2.1
3.59,1,6.57863,2.1
3.6,1,6.56763,2.1
3.61,1,6.55664,2.1
3.62,1,6.54565,2.1
3.63,1,6.53465,2.1
3.64,1,6.52366,2.1
3.65,1,6.51267,2.1
3.66,1,6.50168,2.1
3.67,1,6.49068,2.1
3.68,1,6.47969,2.1
3.69,1,6.46869,2.1
3.7,1,6.4577,2.1
3.71,1,6.44671,2.1
3.72,1,6.43571,2.1
3.73,1,6.42472,2.1
3.74,1,6.41372,2.1
3.75,1,6.40273,2.1
3.76,1,6.39173,2.1
3.77,1,6.38074,2.1
3.78,1,6.36975,2.1
3.79,1,6.35875,2.1
3.8,1,6.34776,2.1
3.81,1,6.33676,2.1
3.82,1,6.32576,2.1
3.83,1,6.31477,2.1
3.84,1,6.30377,2.1
3.85,1,6.29278,2.1
3.86,1,6.28178,2.1
3.87,1,6.27079,2.1
3.88,1,6.25979,2.1
3.89,1,6.2488,2.1
3.9,1,6.2378,2.1
3.91,1,6.2268,2.1
3.92,1,6.21581,2.1
3.93,1,6.20481,2.1
3.94,1,6.19382,2.1
3.95,1,6.18282,2.1
3.96,1,6.17182,2.1
3.97,1,6.16083,2.1
3.98,1,6.14983,2.1
3.99,1,6.13883,2.1
4,1,6.12784,2.1
4.01,1,6.11684,2.1
4.02,1,6.10584,2.1
4.03,1,6.09485,2.1
4.04,1,6.08385,2.1
4.05,1,6.07285,2.1
4.06,1,6.06186,2.1
4.07,1,6.05086,2.1
4.08,1,6.03986,2.1
4.09,1,6.02887,2.1
4.1,1,6.01787,2.1
4.11,1,6.00687,2.1
4.12,1,5.99588,2.1
4.13,1,5.98488,2.1
4.14,1,5.97389,2.1
4.15,1,5.9629,2.1
4.16,1,5.95191,2.1
4.17,1,5.94092,2.1
4.18,1,5.92993,2.1
4.19,1,5.91895,2.10001
4.2,1,5.90798,2.10001
4.21,1,5.89701,2.10001
4.22,1,5.88605,2.10001
4.23,1,5.8751,2.10002
4.24,1,5.86418,2.10002
4.25,1,5.85327,2.10003
4.26,1,5.8424,2.10005
4.27,1,5.83157,2.10006
4.28,1,5.82079,2.10009
4.29,1,5.8101,2.10012
4.3,1,5.79953,2.10017
4.31,1,5.78909,2.10023
4.32,1,5.77882,2.10031
4.33,1,5.76878,2.10043
4.34,1,5.75905,2.10058
4.35,1,5.74971,2.10079
4.36,1,5.74088,2.10107
4.37,1,5.73271,2.10144
4.38,1,5.72545,2.10196
4.39,1,5.71918,2.10263
4.4,1,5.7141,2.10349
4.41,1,5.71038,2.10459
4.42,1,5.70829,2.10597
4.43,1,5.70791,2.10766
4.44,1,5.70921,2.10967
4.45,1,5.71215,2.11201
4.46,1,5.71662,2.11466
4.47,1,5.72246,2.1176
4.48,1,5.72942,2.12078
4.49,1,5.73728,2.12418
4.5,1,5.74582,2.12775
4.51,1,5.75492,2.13146
4.52,1,5.76435,2.13527
4.53,1,5.77401,2.13916
4.54,1,5.78379,2.14309
4.55,1,5.79359,2.14706
4.56,1,5.80329,2.15102
4.57,1,5.81287,2.15498
4.58,1,5.82228,2.15892
4.59,1,5.83145,2.16283
4.6,1,5.84038,2.1667
4.61,1,5.84903,2.17052
4.62,1,5.85741,2.1743
4.63,1,5.86549,2.17802
4.64,1,5.87327,2.18169
4.65,1,5.88074,2.18531
4.66,1,5.88789,2.18886
4.67,1,5.89474,2.19236
4.68,1,5.90127,2.1958
4.69,1,5.90749,2.19917
4.7,1,5.91339,2.20249
4.71,1,5.91899,2.20575
4.72,1,5.92429,2.20894
4.73,1,5.92928,2.21208
4.74,1,5.93398,2.21515
4.75,1,5.93838,2.21817
4.76,1,5.94249,2.22113
4.77,1,5.94632,2.22403
4.78,1,5.94987,2.22687
4.79,1,5.95315,2.22966
4.8,1,5.95615,2.2324
4.81,1,5.95889,2.23507
4.82,1,5.96137,2.2377
4.83,1,5.96359,2.24027
4.84,1,5.96556,2.24279
4.85,1,5.96728,2.24526
4.86,1,5.96876,2.24768
4.87,1,5.97,2.25005
4.88,1,5.97101,2.25238
4.89,1,5.97179,2.25465
4.9,1,5.97235,2.25688
4.91,1,5.97269,2.25907
4.92,1,5.97282,2.2612
4.93,1,5.97273,2.2633
4.94,1,5.97244,2.26535
4.95,1,5.97195,2.26736
4.96,1,5.97126,2.26934
4.97,1,5.97038,2.27127
4.98,1,5.96931,2.27316
4.99,1,5.96806,2.27502
5,1,5.96663,2.27684
5.01,1,5.96502,2.27862
5.02,1,5.96324,2.28037
5.03,1,5.9613,2.28209
5.04,1,5.9592,2.28378
5.05,1,5.95693,2.28543
5.06,1,5.95452,2.28706
5.07,1,5.95196,2.28866
5.08,1,5.94926,2.29024
5.09,1,5.94642,2.29179
5.1,1,5.94345,2.29333
5.11,1,5.94035,2.29484
5.12,1,5.93713,2.29633
5.13,1,5.93379,2.29781
5.14,1,5.93034,2.29928
5.15,1,5.92678,2.30074
5.16,1,5.92313,2.30219
5.17,1,5.91938,2.30364
5.18,1,5.91555,2.30509
5.19,1,5.91164,2.30654
5.2,1,5.90766,2.30801
5.21,1,5.90362,2.30949
5.22,1,5.89952,2.31099
5.23,1,5.89537,2.31251
5.24,1,5.89119,2.31407
5.25,1,5.88699,2.31567
5.26,1,5.88277,2.31733
5.27,1,5.87854,2.31903
5.28,1,5.87432,2.32081
5.29,1,5.87012,2.32268
5.3,1,5.86596,2.32463
5.31,1,5.86184,2.32669
5.32,1,5.85777,2.32887
5.33,1,5.85376,2.33117
5.34,1,5.84982,2.3336
5.35,1,5.84596,2.33619
5.36,1,5.84218,2.33893
5.37,1,5.8385,2.34183
5.38,1,5.83491,2.34493
5.39,1,5.83144,2.34823
5.4,1,5.82806,2.35171
5.41,1,5.82479,2.35541
5.42,1,5.82162,2.3593
5.43,1,5.81854,2.36341
5.44,1,5.81555,2.36772
5.45,1,5.81264,2.37225
5.46,1,5.80981,2.37698
5.47,1,5.80703,2.3819
5.48,1,5.80431,2.38701
5.49,1,5.80161,2.3923
5.5,1,5.79894,2.39775
5.51,1,5.79628,2.40336
5.52,1,5.7936,2.40909
5.53,1,5.79091,2.41495
5.54,1,5.78819,2.42092
5.55,1,5.78543,2.42698
5.56,1,5.78262,2.43311
5.57,1,5.77974,2.4393
5.58,1,5.77678,2.44553
5.59,1,5.77375,2.45179
5.6,1,5.77062,2.45808
5.61,1,5.76741,2.46437
5.62,1,5.76409,2.47065
5.63,1,5.76067,2.47691
5.64,1,5.75714,2.48315
5.65,1,5.7535,2.48936
5.66,1,5.74974,2.49552
5.67,1,5.74587,2.50163
5.68,1,5.74188,2.50768
5.69,1,5.73778,2.51367
5.7,1,5.73355,2.51959
5.71,1,5.72921,2.52544
5.72,1,5.72475,2.53122
5.73,1,5.72017,2.53691
5.74,1,5.71547,2.54252
5.75,1,5.71065,2.54804
5.76,1,5.70572,2.55348
5.77,1,5.70067,2.55882
5.78,1,5.69551,2.56407
5.79,1,5.69024,2.56923
5.8,1,5.68486,2.57429
5.81,1,5.67937,2.57926
5.82,1,5.67377,2.58414
5.83,1,5.66806,2.58892
5.84,1,5.66225,2.5936
5.85,1,5.65634,2.59818
5.86,1,5.65033,2.60267
5.87,1,5.64422,2.60706
5.88,1,5.63801,2.61136
5.89,1,5.63171,2.61557
5.9,1,5.62531,2.61968
5.91,1,5.61883,2.62369
5.92,1,5.61225,2.62762
5.93,1,5.60558,2.63145
5.94,1,5.59883,2.63519
5.95,1,5.592,2.63885
5.96,1,5.58508,2.64241
5.97,1,5.57808,2.64589
5.98,1,5.571,2.64928
5.99,1,5.56384,2.65258
6,1,5.5566,2.6558
6.01,1,5.54929,2.65894
6.02,1,5.54191,2.662
6.03,1,5.53446,2.66497
6.04,1,5.52693,2.66787
6.05,1,5.51934,2.67069
6.06,1,5.51168,2.67343
6.07,1,5.50395,2.67609
6.08,1,5.49616,2.67868
6.09,1,5.48831,2.6812
6.1,1,5.48039,2.68364
6.11,1,5.47241,2.68601
6.12,1,5.46437,2.68831
6.13,1,5.45628,2.69055
6.14,1,5.44813,2.69271
6.15,1,5.43992,2.69481
6.16,1,5.43165,2.69685
6.17,1,5.42334,2.69882
6.18,1,5.41497,2.70072
6.19,1,5.40655,2.70257
6.2,1,5.39808,2.70435
6.21,1,5.38955,2.70608
6.22,1,5.38099,2.70774
6.23,1,5.37237,2.70935
6.24,1,5.36371,2.7109
6.25,1,5.355,2.71239
6.26,1,5.34625,2.71383
6.27,1,5.33745,2.71522
6.28,1,5.32861,2.71655
6.29,1,5.31973,2.71783
6.3,1,5.31081,2.71906
6.31,1,5.30185,2.72024
6.32,1,5.29285,2.72138
6.33,1,5.28381,2.72246
6.34,1,5.27473,2.72349
6.35,1,5.26562,2.72448
6.36,1,5.25647,2.72543
6.37,1,5.24728,2.72633
6.38,1,5.23806,2.72718
6.39,1,5.22881,2.72799
6.4,1,5.21952,2.72876
6.41,1,5.2102,2.72949
6.42,1,5.20085,2.73017
6.43,1,5.19146,2.73082
6.44,1,5.18205,2.73143
6.45,1,5.1726,2.732
6.46,1,5.16313,2.73253
6.47,1,5.15362,2.73302
6.48,1,5.14409,2.73347
6.49,1,5.13453,2.73389
6.5,1,5.12495,2.73428
6.51,1,5.11533,2.73463
6.52,1,5.1057,2.73494
6.53,1,5.09603,2.73523
6.54,1,5.08634,2.73548
6.55,1,5.07663,2.73569
6.56,1,5.06689,2.73588
6.57,1,5.05713,2.73603
6.58,1,5.04734,2.73616
6.59,1,5.03754,2.73625
6.6,1,5.02771,2.73632
6.61,1,5.01786,2.73635
6.62,1,5.00798,2.73636
6.63,1,4.99809,2.73634
6.64,1,4.98818,2.73629
6.65,1,4.97824,2.73621
6.66,1,4.96829,2.73611
6.67,1,4.95832,2.73599
6.68,1,4.94833,2.73583
6.69,1,4.93832,2.73566
6.7,1,4.92829,2.73545
6.71,1,4.91825,2.73523
6.72,1,4.90818,2.73498
6.73,1,4.8981,2.7347
6.74,1,4.88801,2.73441
6.75,1,4.8779,2.73409
6.76,1,4.86777,2.73375
6.77,1,4.85763,2.73339
6.78,1,4.84747,2.733
6.79,1,4.83729,2.7326
6.8,1,4.8271,2.73218
6.81,1,4.8169,2.73173
6.82,1,4.80668,2.73127
6.83,1,4.79645,2.73078
6.84,1,4.78621,2.73028
6.85,1,4.77595,2.72976
6.86,1,4.76568,2.72922
6.87,1,4.7554,2.72866
6.88,1,4.7451,2.72809
6.89,1,4.7348,2.72749
6.9,1,4.72448,2.72688
6.91,1,4.71414,2.72626
6.92,1,4.7038,2.72561
6.93,1,4.69345,2.72496
6.94,1,4.68308,2.72428
6.95,1,4.67271,2.72359
6.96,1,4.66232,2.72288
6.97,1,4.65192,2.72216
6.98,1,4.64152,2.72143
6.99,1,4.6311,2.72068
7,1,4.62067,2.71991
7.01,1,4.61024,2.71914
7.02,1,4.59979,2.71834
7.03,1,4.58934,2.71754
7.04,1,4.57887,2.71672
7.05,1,4.5684,2.71589
7.06,1,4.55792,2.71504
7.07,1,4.54743,2.71419
7.08,1,4.53694,2.71332
7.09,1,4.52643,2.71244
7.1,1,4.51592,2.71154
7.11,1,4.5054,2.71064
7.12,1,4.49487,2.70972
7.13,1,4.48433,2.70879
7.14,1,4.47379,2.70786
7.15,1,4.46324,2.70691
7.16,1,4.45268,2.70595
7.17,1,4.44212,2.70498
7.18,1,4.43154,2.70399
7.19,1,4.42097,2.703
7.2,1,4.41038,2.702
7.21,1,4.39979,2.70099
7.22,1,4.3892,2.69997
7.23,1,4.37859,2.69894
7.24,1,4.36798,2.6979
7.25,1,4.35737,2.69686
7.26,1,4.34675,2.6958
7.27,1,4.33612,2.69473
7.28,1,4.32549,2.69366
7.29,1,4.31486,2.69258
7.3,1,4.30422,2.69149
7.31,1,4.29357,2.69039
7.32,1,4.28292,2.68928
7.33,1,4.27226,2.68817
7.34,1,4.2616,2.68704
7.35,1,4.25093,2.68591
7.36,1,4.24026,2.68478
7.37,1,4.22959,2.68363
7.38,1,4.21891,2.68248
7.39,1,4.20822,2.68132
7.4,1,4.19754,2.68015
7.41,1,4.18684,2.67898
7.42,1,4.17615,2.6778
7.43,1,4.16545,2.67662
7.44,1,4.15474,2.67542
7.45,1,4.14403,2.67423
7.46,1,4.13332,2.67302
7.47,1,4.12261,2.67181
7.48,1,4.11189,2.67059
7.49,1,4.10116,2.66937
7.5,1,4.09044,2.66814
7.51,1,4.07971,2.66691
7.52,1,4.06898,2.66567
7.53,1,4.05824,2.66442
7.54,1,4.0475,2.66317
7.55,1,4.03676,2.66191
7.56,1,4.02601,2.66065
7.57,1,4.01526,2.65939
7.58,1,4.00451,2.65811
7.59,1,3.99376,2.65684
7.6,1,3.983,2.65556
7.61,1,3.97224,2.65427
7.62,1,3.96148,2.65298
7.63,1,3.95071,2.65168
7.64,1,3.93995,2.65038
7.65,1,3.92917,2.64908
7.66,1,3.9184,2.64777
7.67,1,3.90763,2.64646
7.68,1,3.89685,2.64514
7.69,1,3.88607,2.64382
7.7,1,3.87529,2.64249
7.71,1,3.8645,2.64116
7.72,1,3.85372,2.63983
7.73,1,3.84293,2.63849
7.74,1,3.83214,2.63715
7.75,1,3.82134,2.63581
7.76,1,3.81055,2.63446
7.77,1,3.79975,2.63311
7.78,1,3.78895,2.63175
7.79,1,3.77815,2.63039
7.8,1,3.76735,2.62903
7.81,1,3.75655,2.62766
7.82,1,3.74574,2.6263
7.83,1,3.73493,2.62492
7.84,1,3.72412,2.62355
7.85,1,3.71331,2.62217
7.86,1,3.7025,2.62079
7.87,1,3.69168,2.6194
7.88,1,3.68087,2.61802
7.89,1,3.67005,2.61663
7.9,1,3.65923,2.61523
7.91,1,3.64841,2.61384
7.92,1,3.63759,2.61244
7.93,1,3.62677,2.61104
7.94,1,3.61594,2.60963
7.95,1,3.60511,2.60822
7.96,1,3.59429,2.60682
7.97,1,3.58346,2.6054
7.98,1,3.57263,2.60399
7.99,1,3.5618,2.60257
8,1,3.55096,2.60115
8.01,1,3.54013,2.59973
8.02,1,3.5293,2.59831
8.03,1,3.51846,2.59688
8.04,1,3.50762,2.59545
8.05,1,3.49678,2.59402
8.06,1,3.48595,2.59259
8.07,1,3.47511,2.59115
8.08,1,3.46426,2.58972
8.09,1,3.45342,2.58828
8.1,1,3.44258,2.58684
8.11,1,3.43173,2.58539
8.12,1,3.42089,2.58395
8.13,1,3.41004,2.5825
8.14,1,3.3992,2.58105
8.15,1,3.38835,2.5796
8.16,1,3.3775,2.57815
8.17,1,3.36665,2.57669
8.18,1,3.3558,2.57524
8.19,1,3.34495,2.57378
8.2,1,3.33409,2.57232
8.21,1,3.32324,2.57086
8.22,1,3.31239,2.5694
8.23,1,3.30153,2.56793
8.24,1,3.29068,2.56647
8.25,1,3.27982,2.565
8.26,1,3.26897,2.56353
8.27,1,3.25811,2.56206
8.28,1,3.24725,2.56059
8.29,1,3.23639,2.55911
8.3,1,3.22553,2.55764
8.31,1,3.21467,2.55616
8.32,1,3.20381,2.55469
8.33,1,3.19295,2.55321
8.34,1,3.18209,2.55173
8.35,1,3.17123,2.55024
8.36,1,3.16036,2.54876
8.37,1,3.1495,2.54728
8.38,1,3.13864,2.54579
8.39,1,3.12777,2.5443
8.4,1,3.11691,2.54282
8.41,1,3.10604,2.54133
8.42,1,3.09518,2.53984
8.43,1,3.08431,2.53835
8.44,1,3.07344,2.53685
8.45,1,3.06258,2.53536
8.46,1,3.05171,2.53386
8.47,1,3.04084,2.53237
8.48,1,3.02997,2.53087
8.49,1,3.0191,2.52937
8.5,1,3.00823,2.52787
8.51,1,2.99736,2.52637
8.52,1,2.98649,2.52487
8.53,1,2.97562,2.52337
8.54,1,2.96475,2.52187
8.55,1,2.95388,2.52037
8.56,1,2.943,2.51886
8.57,1,2.93213,2.51735
8.58,1,2.92126,2.51585
8.59,1,2.91039,2.51434
8.6,1,2.89951,2.51283
8.61,1,2.88864,2.51132
8.62,1,2.87776,2.50981
8.63,1,2.86689,2.5083
8.64,1,2.85602,2.50679
8.65,1,2.84514,2.50528
8.66,1,2.83427,2.50377
8.67,1,2.82339,2.50225
8.68,1,2.81251,2.50074
8.69,1,2.80164,2.49922
8.7,1,2.79076,2.49771
8.71,1,2.77988,2.49619
8.72,1,2.76901,2.49467
8.73,1,2.75813,2.49315
8.74,1,2.74725,2.49163
8.75,1,2.73637,2.49011
8.76,1,2.7255,2.48859
8.77,1,2.71462,2.48707
8.78,1,2.70374,2.48555
8.79,1,2.69286,2.48403
8.8,1,2.68198,2.48251
8.81,1,2.6711,2.48098
8.82,1,2.66022,2.47946
8.83,1,2.64934,2.47794
8.84,1,2.63846,2.47641
8.85,1,2.62758,2.47488
8.86,1,2.6167,2.47336
8.87,1,2.60582,2.47183
8.88,1,2.59494,2.4703
8.89,1,2.58406,2.46878
8.9,1,2.57318,2.46725
8.91,1,2.5623,2.46572
8.92,1,2.55142,2.46419
8.93,1,2.54054,2.46266
8.94,1,2.52966,2.46113
8.95,1,2.51877,2.4596
8.96,1,2.50789,2.45807
8.97,1,2.49701,2.45653
8.98,1,2.48613,2.455
8.99,1,2.47525,2.45347
9,1,2.46436,2.45194
9.01,1,2.45348,2.4504
9.02,1,2.4426,2.44887
9.03,1,2.43171,2.44733
9.04,1,2.42083,2.4458
9.05,1,2.40995,2.44426
9.06,1,2.39907,2.44273
9.07,1,2.38818,2.44119
9.08,1,2.3773,2.43966
9.09,1,2.36641,2.43812
9.1,1,2.35553,2.43658
9.11,1,2.34465,2.43504
9.12,1,2.33376,2.43351
9.13,1,2.32288,2.43197
9.14,1,2.31199,2.43043
9.15,1,2.30111,2.42889
9.16,1,2.29023,2.42735
9.17,1,2.27934,2.42581
9.18,1,2.26846,2.42427
9.19,1,2.25757,2.42273
9.2,1,2.24669,2.42119
9.21,1,2.2358,2.41965
9.22,1,2.22492,2.41811
9.23,1,2.21403,2.41656
9.24,1,2.20315,2.41502
9.25,1,2.19226,2.41348
9.26,1,2.18138,2.41194
9.27,1,2.17049,2.41039
9.28,1,2.15961,2.40885
9.29,1,2.14872,2.40731
9.3,1,2.13783,2.40576
9.31,1,2.12695,2.40422
9.32,1,2.11606,2.40268
9.33,1,2.10518,2.40113
9.34,1,2.09429,2.39959
9.35,1,2.08341,2.39804
9.36,1,2.07252,2.3965
9.37,1,2.06163,2.39495
9.38,1,2.05075,2.3934
9.39,1,2.03986,2.39186
9.4,1,2.02897,2.39031
9.41,1,2.01809,2.38877
9.42,1,2.0072,2.38722
9.43,1,1.99632,2.38567
9.44,1,1.98543,2.38412
9.45,1,1.97454,2.38258
9.46,1,1.96366,2.38103
9.47,1,1.95277,2.37948
9.48,1,1.94188,2.37793
9.49,1,1.931,2.37639
9.5,1,1.92011,2.37484
9.51,1,1.90922,2.37329
9.52,1,1.89834,2.37174
9.53,1,1.88745,2.37019
9.54,1,1.87656,2.36864
9.55,1,1.86567,2.36709
9.56,1,1.85479,2.36554
9.57,1,1.8439,2.36399
9.58,1,1.83301,2.36244
9.59,1,1.82213,2.36089
9.6,1,1.81124,2.35934
9.61,1,1.80035,2.35779
9.62,1,1.78946,2.35624
9.63,1,1.77858,2.35469
9.64,1,1.76769,2.35314
9.65,1,1.7568,2.35159
9.66,1,1.74592,2.35004
9.67,1,1.73503,2.34848
9.68,1,1.72414,2.34693
9.69,1,1.71325,2.34538
9.7,1,1.70237,2.34383
9.71,1,1.69148,2.34228
9.72,1,1.68059,2.34072
9.73,1,1.6697,2.33917
9.74,1,1.65882,2.33762
9.75,1,1.64793,2.33607
9.76,1,1.63704,2.33451
9.77,1,1.62615,2.33296
9.78,1,1.61526,2.33141
9.79,1,1.60438,2.32985
9.8,1,1.59349,2.3283
9.81,1,1.5826,2.32675
9.82,1,1.57171,2.32519
9.83,1,1.56083,2.32364
9.84,1,1.54994,2.32208
9.85,1,1.53905,2.32053
9.86,1,1.52816,2.31898
9.87,1,1.51727,2.31742
9.88,1,1.50639,2.31587
9.89,1,1.4955,2.31431
9.9,1,1.48461,2.31276
9.91,1,1.47372,2.3112
9.92,1,1.46284,2.30965
9.93,1,1.45195,2.30809
9.94,1,1.44106,2.30654
9.95,1,1.43017,2.30498
9.96,1,1.41928,2.30343
9.97,1,1.4084,2.30187
9.98,1,1.39751,2.30032
9.99,1,1.38662,2.29876
10,1,1.37573,2.2972
10.01,1,1.36484,2.29565
10.02,1,1.35395,2.29409
10.03,1,1.34307,2.29254
10.04,1,1.33218,2.29098
10.05,1,1.32129,2.28942
10.06,1,1.3104,2.28787
10.07,1,1.29951,2.28631
10.08,1,1.28863,2.28476
10.09,1,1.27774,2.2832
10.1,1,1.26685,2.28164
10.11,1,1.25596,2.28008
10.12,1,1.24507,2.27853
10.13,1,1.23418,2.27697
10.14,1,1.2233,2.27541
10.15,1,1.21241,2.27386
10.16,1,1.20152,2.2723
10.17,1,1.19063,2.27074
10.18,1,1.17974,2.26918
10.19,1,1.16886,2.26763
10.2,1,1.15797,2.26607
10.21,1,1.14708,2.26451
10.22,1,1.13619,2.26295
10.23,1,1.1253,2.2614
10.24,1,1.11441,2.25984
10.25,1,1.10353,2.25828
10.26,1,1.09264,2.25672
10.27,1,1.08175,2.25516
10.28,1,1.07086,2.25361
10.29,1,1.05997,2.25205
10.3,1,1.04908,2.25049
10.31,1,1.0382,2.24893
10.32,1,1.02731,2.24737
10.33,1,1.01642,2.24581
10.34,1,1.00553,2.24426
10.35,1,0.994643,2.2427
10.36,1,0.983754,2.24114
10.37,1,0.972866,2.23958
10.38,1,0.961977,2.23802
10.39,1,0.951089,2.23646
10.4,1,0.940201,2.2349
10.41,1,0.929312,2.23334
10.42,1,0.918424,2.23178
10.43,1,0.907536,2.23022
10.44,1,0.896647,2.22867
10.45,1,0.885759,2.22711
10.46,1,0.874871,2.22555
10.47,1,0.863982,2.22399
10.48,1,0.853094,2.22243
10.49,1,0.842205,2.22087
10.5,1,0.831317,2.21931
10.51,1,0.820429,2.21775
10.52,1,0.80954,2.21619
10.53,1,0.798652,2.21463
10.54,1,0.787764,2.21307
10.55,1,0.776875,2.21151
10.56,1,0.765987,2.20995
10.57,1,0.755098,2.20839
10.58,1,0.74421,2.20683
10.59,1,0.733322,2.20527
10.6,1,0.722433,2.20371
10.61,1,0.711545,2.20215
10.62,1,0.700657,2.20059
10.63,1,0.689768,2.19903
10.64,1,0.67888,2.19747
10.65,1,0.667991,2.19591
10.66,1,0.657103,2.19435
10.67,1,0.646215,2.19278
10.68,1,0.635326,2.19122
10.69,1,0.624438,2.18966
10.7,1,0.613549,2.1881
10.71,1,0.602661,2.18654
10.72,1,0.591773,2.18498
10.73,1,0.580884,2.18342
10.74,1,0.569996,2.18186
10.75,1,0.559108,2.1803
10.76,1,0.548219,2.17874
10.77,1,0.537331,2.17718
10.78,1,0.526442,2.17561
10.79,1,0.515554,2.17405
10.8,1,0.504666,2.17249
10.81,1,0.493777,2.17093
10.82,1,0.482889,2.16937
10.83,1,0.472001,2.16781
10.84,1,0.461112,2.16625
10.85,1,0.450224,2.16468
10.86,1,0.439336,2.16312
10.87,1,0.428447,2.16156
10.88,1,0.417559,2.16
10.89,1,0.406671,2.15844
10.9,1,0.395782,2.15688
10.91,1,0.384894,2.15531
10.92,1,0.374006,2.15375
10.93,1,0.363117,2.15219
10.94,1,0.352229,2.15063
10.95,1,0.341341,2.14906
10.96,1,0.330452,2.1475
10.97,1,0.319564,2.14594
10.98,1,0.308676,2.14438
10.99,1,0.297788,2.14282
11,1,0.286899,2.14125
11.01,1,0.276011,2.13969
11.02,1,0.265123,2.13813
11.03,1,0.254234,2.13657
11.04,1,0.243346,2.135
11.05,1,0.232458,2.13344
11.06,1,0.22157,2.13188
11.07,1,0.210681,2.13031
11.08,1,0.199793,2.12875
11.09,1,0.188905,2.12719
11.1,1,0.178017,2.12562
11.11,1,0.167128,2.12406
11.12,1,0.15624,2.1225
11.13,1,0.145352,2.12093
11.14,1,0.134464,2.11937
11.15,1,0.123576,2.11781
11.16,1,0.112688,2.11624
11.17,1,0.101799,2.11468
11.18,1,0.0909113,2.11312
11.19,1,0.0800232,2.11155
11.2,1,0.0691351,2.10999
11.21,1,0.058247,2.10842
11.22,1,0.047359,2.10686
11.23,1,0.036471,2.10529
11.24,1,0.025583,2.10373
11.25,1,0.0146951,2.10216
11.26,1,0.0038073,2.1006
11.27,1,-0.0070801,2.09903
11.28,1,-0.0175318,2.09752
11.29,1,-0.0275566,2.09607
11.3,1,-0.0371631,2.09469
11.31,1,-0.0463597,2.09336
11.32,1,-0.0551547,2.09209
11.33,1,-0.0635559,2.09087
11.34,1,-0.0715713,2.08972
11.35,1,-0.0792087,2.08861
11.36,1,-0.0864756,2.08756
11.37,1,-0.0933793,2.08657
11.38,1,-0.0999273,2.08562
11.39,1,-0.106126,2.08472
11.4,1,-0.111984,2.08388
11.41,1,-0.117507,2.08308
11.42,1,-0.122701,2.08233
11.43,1,-0.127574,2.08162
11.44,1,-0.132131,2.08096
11.45,1,-0.13638,2.08035
11.46,1,-0.140326,2.07977
11.47,1,-0.143975,2.07925
11.48,1,-0.147333,2.07876
11.49,1,-0.150407,2.07831
11.5,1,-0.153201,2.07791
11.51,1,-0.155722,2.07754
11.52,1,-0.157975,2.07722
11.53,1,-0.159964,2.07693
11.54,1,-0.161697,2.07668
11.55,1,-0.163176,2.07646
11.56,1,-0.164409,2.07628
11.57,1,-0.165399,2.07614
11.58,1,-0.166152,2.07603
11.59,1,-0.166671,2.07595
11.6,1,-0.166963,2.07591
11.61,1,-0.167031,2.07589
11.62,1,-0.16688,2.07591
11.63,1,-0.166514,2.07597
11.64,1,-0.165938,2.07605
11.65,1,-0.165155,2.07616
11.66,1,-0.164171,2.0763
11.67,1,-0.162988,2.07647
11.68,1,-0.161612,2.07667
11.69,1,-0.160045,2.07689
11.7,1,-0.158291,2.07714
11.71,1,-0.156355,2.07742
11.72,1,-0.15424,2.07772
11.73,1,-0.15195,2.07805
11.74,1,-0.149488,2.07841
11.75,1,-0.146857,2.07879
11.76,1,-0.144061,2.07919
11.77,1,-0.141103,2.07962
11.78,1,-0.137987,2.08006
11.79,1,-0.134715,2.08054
11.8,1,-0.131291,2.08103
11.81,1,-0.127717,2.08154
11.82,1,-0.123998,2.08208
11.83,1,-0.120135,2.08264
11.84,1,-0.116131,2.08321
11.85,1,-0.11199,2.08381
11.86,1,-0.107714,2.08443
